115.162, 105.633, 0.2
115.096, 104.273, 0.2
115.3, 102.405, 0.2
115.791, 100.805, 0.2
116.546, 99.401, 0.2
117.134, 98.733, 0.2
117.173, 98.688, 0.2
117.866, 97.902, 0.2
118.683, 97.208, 0.2
119.488, 96.651, 0.2
120.782, 108.373, 0.2
120.044, 107.187, 0.2
119.765, 106.611, 0.2
119.539, 105.955, 0.2
119.395, 105.212, 0.2
119.349, 104.408, 0.2
119.408, 103.597, 0.2
119.539, 103.006, 0.2
119.697, 102.489, 0.2
119.927, 101.997, 0.2
120.2, 101.64, 0.2
120.642, 101.15, 0.2
121.063, 100.757, 0.2
121.465, 100.452, 0.2
122.006, 100.105, 0.2
122.57, 99.838, 0.2
123.152, 99.624, 0.2
123.842, 99.46, 0.2
124.427, 99.39, 0.2
125.009, 99.356, 0.2
125.775, 99.402, 0.2
126.53, 99.538, 0.2
127.242, 99.755, 0.2
127.883, 100.041, 0.2
128.769, 100.616, 0.2
129.25, 101.03, 0.2
129.659, 101.454, 0.2
130.063, 101.975, 0.2
130.294, 102.471, 0.2
130.521, 103.208, 0.2
130.59, 103.687, 0.2
130.637, 104.315, 0.2
130.641, 104.814, 0.2
130.544, 105.594, 0.2
130.357, 106.294, 0.2
130.1, 106.909, 0.2
129.81, 107.442, 0.2
129.217, 108.374, 0.2
128.992, 108.525, 0.2
128.537, 108.752, 0.2
127.5, 109.098, 0.2
126.831, 109.245, 0.2
126.108, 109.35, 0.2
125.552, 109.395, 0.2
124.719, 109.406, 0.2
124.192, 109.378, 0.2
123.562, 109.304, 0.2
122.945, 109.202, 0.2
122.263, 109.034, 0.2
121.665, 108.835, 0.2
121.063, 108.55, 0.2
120.874, 108.431, 0.2
120.507, 108.643, 0.2
119.712, 107.366, 0.2
119.416, 106.756, 0.2
119.174, 106.053, 0.2
119.02, 105.259, 0.2
118.971, 104.405, 0.2
119.034, 103.543, 0.2
119.171, 102.924, 0.2
119.348, 102.346, 0.2
119.602, 101.801, 0.2
119.9, 101.411, 0.2
120.374, 100.885, 0.2
120.82, 100.468, 0.2
121.373, 100.057, 0.2
121.824, 99.775, 0.2
122.418, 99.492, 0.2
123.049, 99.261, 0.2
123.776, 99.088, 0.2
124.382, 99.015, 0.2
125.015, 98.979, 0.2
125.82, 99.027, 0.2
126.619, 99.171, 0.2
127.374, 99.402, 0.2
128.063, 99.709, 0.2
128.996, 100.313, 0.2
129.34, 100.609, 0.2
129.712, 100.965, 0.2
130.054, 101.343, 0.2
130.392, 101.787, 0.2
130.647, 102.335, 0.2
130.89, 103.125, 0.2
130.963, 103.633, 0.2
131.015, 104.313, 0.2
131.018, 104.836, 0.2
130.915, 105.666, 0.2
130.714, 106.416, 0.2
130.44, 107.073, 0.2
130.135, 107.634, 0.2
129.493, 108.643, 0.2
129.182, 108.852, 0.2
128.682, 109.102, 0.2
127.6, 109.462, 0.2
126.899, 109.616, 0.2
126.15, 109.725, 0.2
125.57, 109.771, 0.2
124.712, 109.783, 0.2
124.16, 109.754, 0.2
123.518, 109.679, 0.2
122.867, 109.571, 0.2
122.158, 109.397, 0.2
121.524, 109.185, 0.2
120.902, 108.891, 0.2
120.572, 108.684, 0.2
119.379, 107.545, 0.2
119.067, 106.9, 0.2
118.808, 106.15, 0.2
118.645, 105.306, 0.2
118.593, 104.402, 0.2
118.66, 103.488, 0.2
118.803, 102.843, 0.2
118.998, 102.203, 0.2
119.278, 101.604, 0.2
119.775, 100.954, 0.2
120.36, 100.363, 0.2
120.779, 100.009, 0.2
121.197, 99.721, 0.2
121.642, 99.445, 0.2
122.267, 99.147, 0.2
122.946, 98.898, 0.2
123.71, 98.716, 0.2
124.338, 98.641, 0.2
125.022, 98.601, 0.2
125.865, 98.652, 0.2
126.707, 98.804, 0.2
127.507, 99.048, 0.2
128.244, 99.377, 0.2
129.222, 100.011, 0.2
129.586, 100.323, 0.2
129.984, 100.704, 0.2
130.395, 101.166, 0.2
130.72, 101.6, 0.2
131.0, 102.199, 0.2
131.259, 103.042, 0.2
131.337, 103.579, 0.2
131.392, 104.31, 0.2
131.396, 104.858, 0.2
131.286, 105.738, 0.2
131.072, 106.538, 0.2
130.781, 107.236, 0.2
130.46, 107.825, 0.2
129.768, 108.912, 0.2
129.372, 109.178, 0.2
128.826, 109.451, 0.2
127.701, 109.826, 0.2
126.966, 109.988, 0.2
126.192, 110.1, 0.2
125.587, 110.148, 0.2
124.704, 110.16, 0.2
124.128, 110.13, 0.2
123.301, 110.033, 0.2
122.788, 109.94, 0.2
122.054, 109.759, 0.2
121.384, 109.536, 0.2
120.741, 109.232, 0.2
120.271, 108.936, 0.2
120.224, 108.9, 0.2
119.379, 107.545, 0.2
119.067, 106.9, 0.2
118.811, 106.158, 0.2
129.441, 101.646, 0.2
129.745, 102.024, 0.2
129.81, 102.12, 0.2
130.023, 102.575, 0.2
130.1, 102.826, 0.2
127.432, 100.158, 0.2
127.14, 100.028, 0.2
126.603, 99.864, 0.2
130.275, 103.536, 0.2
130.345, 104.021, 0.2
130.346, 104.142, 0.2
125.929, 99.725, 0.2
125.74, 99.691, 0.2
125.335, 99.667, 0.2
130.35, 104.681, 0.2
130.304, 105.171, 0.2
124.79, 99.657, 0.2
124.296, 99.698, 0.2
130.233, 105.635, 0.2
130.12, 106.057, 0.2
123.825, 99.762, 0.2
123.393, 99.865, 0.2
129.977, 106.45, 0.2
129.816, 106.824, 0.2
122.979, 99.987, 0.2
122.599, 100.142, 0.2
129.627, 107.17, 0.2
129.426, 107.504, 0.2
122.233, 100.311, 0.2
121.895, 100.508, 0.2
129.218, 107.831, 0.2
129.01, 108.159, 0.2
121.578, 100.727, 0.2
121.274, 100.958, 0.2
128.675, 108.359, 0.2
128.305, 108.524, 0.2
120.991, 101.21, 0.2
120.725, 101.479, 0.2
127.903, 108.658, 0.2
127.502, 108.791, 0.2
120.472, 101.762, 0.2
120.24, 102.065, 0.2
127.07, 108.895, 0.2
126.622, 108.982, 0.2
120.053, 102.413, 0.2
119.898, 102.793, 0.2
126.154, 109.05, 0.2
125.664, 109.094, 0.2
119.789, 103.22, 0.2
119.695, 103.66, 0.2
125.144, 109.11, 0.2
124.608, 109.109, 0.2
119.658, 104.159, 0.2
119.639, 104.41, 0.2
119.656, 104.692, 0.2
124.03, 109.067, 0.2
123.422, 108.993, 0.2
119.703, 105.274, 0.2
119.845, 105.951, 0.2
122.748, 108.854, 0.2
122.344, 108.755, 0.2
121.998, 108.64, 0.2
119.852, 106.494, 0.2
121.998, 108.64, 0.2
122.115, 108.679, 0.2
114.867, 107.802, 0.4
114.566, 106.682, 0.4
114.411, 105.701, 0.4
114.343, 104.243, 0.4
114.558, 102.271, 0.4
115.101, 100.502, 0.4
115.506, 99.639, 0.4
115.926, 98.971, 0.4
116.639, 98.081, 0.4
117.357, 97.346, 0.4
118.232, 96.603, 0.4
119.113, 95.994, 0.4
120.9, 95.104, 0.4
121.829, 94.794, 0.4
123.055, 94.514, 0.4
125.119, 94.349, 0.4
127.157, 94.552, 0.4
129.109, 95.108, 0.4
130.902, 96.004, 0.4
131.907, 96.712, 0.4
132.742, 97.44, 0.4
134.082, 98.983, 0.4
134.483, 99.618, 0.4
134.895, 100.491, 0.4
135.442, 102.27, 0.4
135.619, 103.497, 0.4
135.659, 104.491, 0.4
135.59, 105.701, 0.4
135.433, 106.682, 0.4
135.133, 107.801, 0.4
134.313, 109.655, 0.4
133.327, 111.245, 0.4
132.363, 112.285, 0.4
130.924, 113.167, 0.4
129.071, 113.861, 0.4
126.933, 114.294, 0.4
124.644, 114.412, 0.4
122.599, 114.227, 0.4
120.588, 113.759, 0.4
118.895, 113.076, 0.4
117.637, 112.285, 0.4
116.745, 111.354, 0.4
115.841, 110.035, 0.4
115.43, 109.265, 0.4
115.094, 108.391, 0.4
115.227, 107.691, 0.4
114.934, 106.597, 0.4
114.786, 105.667, 0.4
114.719, 104.258, 0.4
114.929, 102.338, 0.4
115.446, 100.653, 0.4
115.841, 99.812, 0.4
116.236, 99.186, 0.4
116.917, 98.336, 0.4
117.612, 97.624, 0.4
118.458, 96.906, 0.4
119.317, 96.311, 0.4
121.042, 95.454, 0.4
121.928, 95.158, 0.4
123.112, 94.886, 0.4
125.107, 94.726, 0.4
127.079, 94.921, 0.4
128.966, 95.457, 0.4
130.696, 96.32, 0.4
131.668, 97.004, 0.4
132.477, 97.709, 0.4
133.772, 99.197, 0.4
134.549, 100.642, 0.4
135.071, 102.337, 0.4
135.244, 103.537, 0.4
135.282, 104.481, 0.4
135.214, 105.667, 0.4
135.066, 106.598, 0.4
134.466, 108.493, 0.4
133.986, 109.467, 0.4
133.009, 111.043, 0.4
132.137, 111.983, 0.4
130.755, 112.83, 0.4
128.972, 113.497, 0.4
126.888, 113.92, 0.4
124.649, 114.035, 0.4
122.662, 113.855, 0.4
120.697, 113.398, 0.4
119.063, 112.739, 0.4
117.863, 111.983, 0.4
117.056, 111.141, 0.4
116.152, 109.822, 0.4
115.781, 109.125, 0.4
115.467, 108.312, 0.4
115.588, 107.579, 0.4
115.301, 106.513, 0.4
115.162, 105.633, 0.4
115.096, 104.273, 0.4
115.3, 102.405, 0.4
115.791, 100.805, 0.4
116.546, 99.401, 0.4
117.866, 97.902, 0.4
118.683, 97.208, 0.4
119.521, 96.628, 0.4
121.184, 95.803, 0.4
123.17, 95.259, 0.4
125.096, 95.103, 0.4
127.002, 95.29, 0.4
128.823, 95.806, 0.4
130.491, 96.636, 0.4
131.429, 97.296, 0.4
132.213, 97.978, 0.4
133.461, 99.41, 0.4
134.204, 100.794, 0.4
134.7, 102.405, 0.4
134.869, 103.578, 0.4
134.905, 104.472, 0.4
134.741, 106.295, 0.4
134.538, 107.171, 0.4
134.196, 108.162, 0.4
133.659, 109.279, 0.4
132.691, 110.84, 0.4
131.911, 111.681, 0.4
130.466, 112.55, 0.4
128.626, 113.2, 0.4
126.602, 113.574, 0.4
124.654, 113.658, 0.4
122.804, 113.496, 0.4
121.046, 113.11, 0.4
119.425, 112.498, 0.4
118.089, 111.681, 0.4
117.367, 110.928, 0.4
116.463, 109.609, 0.4
116.131, 108.986, 0.4
115.84, 108.232, 0.4
115.818, 108.176, 0.4
115.588, 107.579, 0.4
115.301, 106.513, 0.4
115.162, 105.633, 0.4
115.14, 105.17, 0.4
120.26, 107.273, 0.4
120.028, 106.827, 0.4
119.817, 106.251, 0.4
119.666, 105.464, 0.4
119.629, 104.745, 0.4
119.688, 104.058, 0.4
119.77, 103.516, 0.4
119.943, 102.9, 0.4
120.274, 102.238, 0.4
120.512, 101.905, 0.4
120.861, 101.501, 0.4
121.297, 101.079, 0.4
121.733, 100.728, 0.4
122.27, 100.386, 0.4
122.744, 100.145, 0.4
123.279, 99.945, 0.4
123.947, 99.769, 0.4
124.653, 99.681, 0.4
125.183, 99.676, 0.4
125.695, 99.714, 0.4
126.386, 99.843, 0.4
127.04, 100.05, 0.4
127.645, 100.331, 0.4
128.202, 100.681, 0.4
128.705, 101.081, 0.4
129.132, 101.494, 0.4
129.621, 102.085, 0.4
129.944, 102.63, 0.4
130.072, 102.974, 0.4
130.26, 103.638, 0.4
130.341, 104.431, 0.4
130.362, 105.011, 0.4
130.318, 105.556, 0.4
130.186, 106.246, 0.4
129.937, 106.887, 0.4
129.611, 107.463, 0.4
129.183, 107.979, 0.4
128.693, 108.419, 0.4
128.088, 108.779, 0.4
127.494, 109.031, 0.4
126.807, 109.234, 0.4
126.314, 109.335, 0.4
125.668, 109.418, 0.4
125.0, 109.447, 0.4
124.332, 109.418, 0.4
123.69, 109.336, 0.4
123.089, 109.207, 0.4
122.545, 109.034, 0.4
122.038, 108.836, 0.4
121.439, 108.511, 0.4
120.962, 108.13, 0.4
120.618, 107.763, 0.4
120.469, 107.56, 0.4
119.904, 107.459, 0.4
119.664, 106.987, 0.4
119.433, 106.357, 0.4
119.271, 105.512, 0.4
119.231, 104.739, 0.4
119.315, 103.753, 0.4
119.42, 103.251, 0.4
119.573, 102.752, 0.4
119.803, 102.293, 0.4
120.102, 101.796, 0.4
120.433, 101.389, 0.4
120.865, 100.945, 0.4
121.251, 100.606, 0.4
121.656, 100.3, 0.4
122.174, 99.986, 0.4
122.814, 99.68, 0.4
123.366, 99.499, 0.4
123.877, 99.378, 0.4
124.627, 99.284, 0.4
125.195, 99.279, 0.4
125.747, 99.319, 0.4
126.483, 99.457, 0.4
127.184, 99.679, 0.4
127.835, 99.981, 0.4
128.432, 100.356, 0.4
128.967, 100.783, 0.4
129.423, 101.224, 0.4
129.947, 101.856, 0.4
130.303, 102.458, 0.4
130.529, 103.064, 0.4
130.652, 103.571, 0.4
130.736, 104.391, 0.4
130.759, 105.023, 0.4
130.752, 105.27, 0.4
130.685, 105.833, 0.4
130.568, 106.354, 0.4
130.404, 106.83, 0.4
130.061, 107.489, 0.4
129.642, 108.074, 0.4
129.123, 108.577, 0.4
128.692, 108.892, 0.4
128.092, 109.221, 0.4
127.623, 109.407, 0.4
126.904, 109.619, 0.4
126.379, 109.727, 0.4
125.702, 109.814, 0.4
125.0, 109.844, 0.4
124.298, 109.814, 0.4
123.623, 109.728, 0.4
122.987, 109.592, 0.4
122.187, 109.337, 0.4
121.664, 109.104, 0.4
121.214, 108.839, 0.4
120.692, 108.423, 0.4
120.311, 108.017, 0.4
120.103, 107.732, 0.4
119.644, 107.759, 0.4
119.546, 107.684, 0.4
119.538, 107.589, 0.4
119.309, 107.143, 0.4
119.059, 106.461, 0.4
118.886, 105.559, 0.4
118.843, 104.732, 0.4
118.931, 103.697, 0.4
119.045, 103.155, 0.4
119.213, 102.608, 0.4
119.6, 101.833, 0.4
119.787, 101.571, 0.4
120.141, 101.136, 0.4
120.596, 100.667, 0.4
121.102, 100.23, 0.4
121.652, 99.832, 0.4
122.201, 99.528, 0.4
122.675, 99.318, 0.4
123.261, 99.126, 0.4
123.808, 98.996, 0.4
124.601, 98.898, 0.4
125.207, 98.892, 0.4
125.796, 98.935, 0.4
126.578, 99.081, 0.4
127.324, 99.318, 0.4
128.02, 99.64, 0.4
128.657, 100.04, 0.4
129.223, 100.491, 0.4
129.708, 100.961, 0.4
130.264, 101.632, 0.4
130.654, 102.291, 0.4
130.9, 102.95, 0.4
131.034, 103.505, 0.4
131.121, 104.351, 0.4
131.146, 105.034, 0.4
131.097, 105.648, 0.4
131.001, 106.192, 0.4
130.852, 106.72, 0.4
130.645, 107.224, 0.4
130.391, 107.691, 0.4
130.09, 108.126, 0.4
129.749, 108.521, 0.4
129.371, 108.874, 0.4
128.902, 109.217, 0.4
128.25, 109.575, 0.4
127.749, 109.773, 0.4
126.998, 109.995, 0.4
126.443, 110.109, 0.4
125.735, 110.2, 0.4
125.0, 110.232, 0.4
124.265, 110.2, 0.4
123.558, 110.109, 0.4
122.888, 109.966, 0.4
122.05, 109.699, 0.4
121.486, 109.449, 0.4
120.994, 109.158, 0.4
120.429, 108.708, 0.4
120.013, 108.265, 0.4
119.785, 107.952, 0.4
119.749, 107.904, 0.4
119.644, 107.759, 0.4
119.546, 107.684, 0.4
119.538, 107.589, 0.4
119.309, 107.143, 0.4
119.059, 106.461, 0.4
118.886, 105.559, 0.4
118.858, 105.006, 0.4
124.788, 101.128, 0.4
124.573, 101.425, 0.4
124.197, 101.804, 0.4
123.862, 102.056, 0.4
123.721, 102.161, 0.4
123.581, 102.265, 0.4
122.133, 103.713, 0.4
122.029, 103.793, 0.4
121.925, 103.872, 0.4
121.805, 104.397, 0.4
121.947, 104.461, 0.4
125.18, 101.227, 0.4
125.405, 101.564, 0.4
121.939, 105.03, 0.4
122.016, 105.514, 0.4
125.684, 101.846, 0.4
126.019, 102.073, 0.4
122.153, 105.939, 0.4
122.262, 106.392, 0.4
126.399, 102.255, 0.4
126.741, 102.474, 0.4
122.264, 106.952, 0.4
122.204, 107.105, 0.4
122.144, 107.259, 0.4
122.103, 107.27, 0.4
122.084, 107.199, 0.4
122.155, 107.218, 0.4
122.056, 107.721, 0.4
127.052, 102.725, 0.4
127.337, 103.002, 0.4
121.907, 108.431, 0.4
121.643, 108.194, 0.4
121.594, 108.207, 0.4
121.581, 108.256, 0.4
121.617, 108.292, 0.4
121.665, 108.279, 0.4
122.288, 108.612, 0.4
127.598, 103.302, 0.4
127.844, 103.618, 0.4
122.699, 108.762, 0.4
123.125, 108.898, 0.4
127.979, 104.044, 0.4
128.06, 104.525, 0.4
123.584, 109.001, 0.4
124.07, 109.076, 0.4
128.056, 105.09, 0.4
128.184, 105.238, 0.4
128.092, 105.656, 0.4
127.895, 105.813, 0.4
124.585, 109.123, 0.4
125.134, 109.135, 0.4
127.483, 106.787, 0.4
127.588, 106.661, 0.4
127.694, 106.536, 0.4
127.653, 106.547, 0.4
127.634, 106.476, 0.4
127.705, 106.495, 0.4
125.729, 109.102, 0.4
126.539, 108.921, 0.4
127.362, 108.702, 0.4
127.705, 108.556, 0.4
127.512, 108.112, 0.4
127.483, 107.976, 0.4
127.512, 108.112, 0.4
127.705, 108.556, 0.4
127.362, 108.702, 0.4
126.539, 108.921, 0.4
127.343, 108.117, 0.4
128.802, 107.956, 0.4
128.523, 108.188, 0.4
128.13, 108.438, 0.4
128.008, 108.232, 0.4
129.825, 106.415, 0.4
129.91, 106.168, 0.4
130.011, 105.718, 0.4
127.886, 107.836, 0.4
127.801, 107.403, 0.4
130.073, 105.131, 0.4
130.072, 104.614, 0.4
127.861, 106.825, 0.4
127.936, 106.611, 0.4
128.142, 106.209, 0.4
128.262, 105.906, 0.4
130.024, 104.144, 0.4
129.975, 103.676, 0.4
128.42, 105.23, 0.4
128.447, 104.686, 0.4
129.873, 103.259, 0.4
129.732, 102.882, 0.4
128.4, 104.214, 0.4
128.302, 103.794, 0.4
129.558, 102.539, 0.4
129.387, 102.25, 0.4
129.36, 102.218, 0.4
128.167, 103.411, 0.4
127.938, 103.123, 0.4
129.125, 101.935, 0.4
128.922, 101.689, 0.4
128.887, 101.655, 0.4
127.702, 102.84, 0.4
127.447, 102.578, 0.4
128.624, 101.401, 0.4
128.516, 101.296, 0.4
128.346, 101.161, 0.4
127.174, 102.332, 0.4
126.879, 102.109, 0.4
128.058, 100.931, 0.4
127.742, 100.729, 0.4
126.559, 101.912, 0.4
126.208, 101.745, 0.4
127.414, 100.539, 0.4
127.06, 100.375, 0.4
125.901, 101.534, 0.4
125.65, 101.267, 0.4
126.681, 100.236, 0.4
126.284, 100.114, 0.4
125.464, 100.935, 0.4
125.313, 100.568, 0.4
125.848, 100.033, 0.4
125.659, 99.997, 0.4
125.386, 99.977, 0.4
125.039, 100.324, 0.4
125.386, 99.977, 0.4
125.659, 99.997, 0.4
125.848, 100.033, 0.4
125.313, 100.568, 0.4
125.464, 100.935, 0.4
126.205, 100.194, 0.4
121.114, 107.874, 0.4
120.863, 107.607, 0.4
121.899, 106.571, 0.4
121.864, 106.296, 0.4
121.821, 106.131, 0.4
120.642, 107.311, 0.4
120.495, 107.111, 0.4
120.437, 106.998, 0.4
121.688, 105.747, 0.4
121.594, 105.323, 0.4
120.268, 106.649, 0.4
120.129, 106.27, 0.4
121.553, 104.846, 0.4
121.588, 104.293, 0.4
120.031, 105.85, 0.4
119.949, 105.413, 0.4
121.776, 103.587, 0.4
121.899, 103.356, 0.4
122.068, 103.115, 0.4
122.472, 102.655, 0.4
122.994, 102.199, 0.4
123.461, 101.901, 0.4
124.622, 100.741, 0.4
124.937, 99.97, 0.4
124.875, 99.97, 0.4
119.924, 104.921, 0.4
119.916, 104.75, 0.4
119.947, 104.38, 0.4
124.316, 100.011, 0.4
123.998, 100.051, 0.4
123.684, 100.125, 0.4
120.001, 103.808, 0.4
120.082, 103.422, 0.4
120.176, 103.115, 0.4
122.905, 100.386, 0.4
122.678, 100.487, 0.4
122.216, 100.743, 0.4
121.904, 100.958, 0.4
121.487, 101.294, 0.4
120.293, 102.481, 0.4
121.487, 101.294, 0.4
121.904, 100.958, 0.4
122.216, 100.743, 0.4
122.678, 100.487, 0.4
122.707, 100.474, 0.4
118.12, 107.976, 0.6
118.902, 107.74, 0.6
120.07, 107.347, 0.6
120.472, 107.189, 0.6
121.099, 106.431, 0.6
120.914, 105.874, 0.6
120.806, 105.242, 0.6
120.778, 104.716, 0.6
120.833, 104.125, 0.6
120.952, 103.572, 0.6
121.226, 102.984, 0.6
121.625, 102.438, 0.6
122.099, 101.933, 0.6
122.541, 101.584, 0.6
122.993, 101.278, 0.6
123.461, 101.049, 0.6
123.959, 100.882, 0.6
124.504, 100.775, 0.6
125.169, 100.741, 0.6
125.791, 100.823, 0.6
126.3, 100.96, 0.6
126.793, 101.164, 0.6
127.244, 101.423, 0.6
127.684, 101.75, 0.6
128.071, 102.103, 0.6
128.408, 102.478, 0.6
128.738, 102.887, 0.6
129.008, 103.092, 0.6
128.989, 103.227, 0.6
129.031, 103.518, 0.6
129.212, 104.48, 0.6
129.219, 105.061, 0.6
129.125, 105.691, 0.6
128.958, 106.274, 0.6
128.711, 106.805, 0.6
128.305, 107.402, 0.6
127.892, 107.872, 0.6
127.399, 108.264, 0.6
126.872, 108.579, 0.6
126.312, 108.802, 0.6
125.724, 108.945, 0.6
125.154, 109.013, 0.6
124.432, 108.977, 0.6
123.872, 108.854, 0.6
123.335, 108.669, 0.6
122.817, 108.39, 0.6
122.373, 108.094, 0.6
121.888, 107.629, 0.6
121.46, 107.106, 0.6
121.145, 106.819, 0.6
121.144, 106.81, 0.6
120.75, 106.786, 0.6
120.744, 106.642, 0.6
120.599, 106.185, 0.6
120.437, 105.543, 0.6
120.377, 104.931, 0.6
120.416, 104.247, 0.6
120.524, 103.642, 0.6
120.737, 103.031, 0.6
121.009, 102.57, 0.6
121.455, 102.017, 0.6
121.835, 101.635, 0.6
122.295, 101.272, 0.6
122.795, 100.934, 0.6
123.309, 100.682, 0.6
123.856, 100.498, 0.6
124.452, 100.381, 0.6
125.013, 100.345, 0.6
125.575, 100.375, 0.6
126.151, 100.49, 0.6
126.702, 100.677, 0.6
127.225, 100.934, 0.6
127.714, 101.258, 0.6
128.16, 101.63, 0.6
128.545, 102.017, 0.6
129.023, 102.61, 0.6
129.274, 102.789, 0.6
129.481, 102.769, 0.6
129.688, 102.749, 0.6
129.549, 102.904, 0.6
129.409, 103.058, 0.6
129.399, 103.344, 0.6
129.586, 104.191, 0.6
129.619, 104.883, 0.6
129.564, 105.538, 0.6
129.404, 106.184, 0.6
129.226, 106.656, 0.6
128.934, 107.22, 0.6
128.624, 107.638, 0.6
128.164, 108.162, 0.6
127.625, 108.59, 0.6
127.048, 108.936, 0.6
126.434, 109.18, 0.6
125.913, 109.312, 0.6
125.395, 109.391, 0.6
124.722, 109.389, 0.6
124.156, 109.33, 0.6
123.562, 109.175, 0.6
122.961, 108.94, 0.6
122.483, 108.653, 0.6
121.955, 108.27, 0.6
121.603, 107.905, 0.6
121.142, 107.343, 0.6
120.961, 107.184, 0.6
120.717, 107.187, 0.6
120.472, 107.189, 0.6
120.591, 107.016, 0.6
120.625, 106.966, 0.6
120.75, 106.786, 0.6
120.744, 106.642, 0.6
120.599, 106.185, 0.6
120.437, 105.543, 0.6
120.377, 104.931, 0.6
120.416, 104.247, 0.6
120.468, 103.959, 0.6
129.799, 102.704, 0.6
130.449, 102.482, 0.6
131.1, 102.26, 0.6
131.88, 102.024, 0.6
132.759, 101.747, 0.6
131.88, 102.024, 0.6
131.1, 102.26, 0.6
130.449, 102.482, 0.6
129.799, 102.704, 0.6
129.756, 102.722, 0.6
129.905, 103.041, 0.6
129.781, 103.167, 0.6
129.777, 103.261, 0.6
129.909, 103.858, 0.6
129.993, 104.415, 0.6
130.003, 105.112, 0.6
129.899, 105.823, 0.6
129.764, 106.33, 0.6
129.581, 106.81, 0.6
129.261, 107.43, 0.6
128.769, 108.093, 0.6
128.269, 108.581, 0.6
127.845, 108.908, 0.6
127.219, 109.283, 0.6
126.552, 109.549, 0.6
125.877, 109.714, 0.6
125.167, 109.798, 0.6
124.602, 109.771, 0.6
124.086, 109.711, 0.6
123.449, 109.545, 0.6
122.784, 109.285, 0.6
122.284, 108.985, 0.6
121.695, 108.557, 0.6
121.121, 107.963, 0.6
120.81, 107.55, 0.6
120.607, 107.512, 0.6
120.2, 107.682, 0.6
119.021, 108.106, 0.6
117.339, 108.592, 0.6
117.197, 108.602, 0.6
